DAY ID MONTHLY_REVENUE VAT_PAYMENT EBT MONTHLY_WAGE_PAYMENT TOTAL_FINANCIAL_PAYMENT PHYSICAL_CAPITAL_DEPRECIATION_COST DIVIDEND_PAYMENT CAPITAL_TAX_PAYMENT NET_EARNINGS
 580 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 600 18 0.000000 33.900851 25.120681 10.000000 0.000000 0.000000 100.482724 2.512068 22.608613
 600 17 0.000000 0.652234 -9.031504 10.000000 1.640441 0.000000 -0.000000 0.000000 -9.031504
 600 10 0.000000 11.353611 5.022571 10.000000 10.301589 0.000000 20.090284 0.502257 4.520314
 600 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 600 2 0.000000 22.304107 15.843285 10.000000 0.000000 0.000000 63.373142 1.584329 14.258957
 600 15 0.000000 11.278284 3.686393 10.000000 16.681175 0.000000 14.745570 0.368639 3.317753
 600 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 600 8 0.000000 11.337251 6.499533 10.000000 2.851336 0.000000 25.998133 0.649953 5.849580
 600 14 51.424022 7.931726 -16.093789 10.000000 0.000000 37.820693 0.000000 0.000000 -16.093789
 600 13 51.853857 8.103374 -15.407196 10.000000 0.000000 37.820693 0.000000 0.000000 -15.407196
 600 5 0.000000 12.775345 8.220276 10.000000 0.000000 0.000000 32.881105 0.822028 7.398249
 600 6 0.000000 17.469877 11.750665 10.000000 1.126179 0.000000 47.002661 1.175067 10.575599
 600 12 45.447271 20.224095 7.588713 10.000000 0.000000 32.952813 30.354854 0.758871 6.829842
 600 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 600 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 -0.000000 0.000000 -13.874963
 600 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 600 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 600 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 620 17 0.000000 0.000000 -11.640441 10.000000 1.640441 0.000000 -0.000000 0.000000 -11.640441
 620 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 620 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 620 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 620 15 0.000000 0.000000 -23.246777 10.000000 13.246777 0.000000 -0.000000 0.000000 -23.246777
 620 8 0.000000 0.000000 -12.851336 10.000000 2.851336 0.000000 -0.000000 0.000000 -12.851336
 620 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 620 14 57.316522 10.284804 -6.681476 10.000000 0.000000 37.820693 -0.000000 0.000000 -6.681476
 620 13 57.531798 10.370771 -6.337608 10.000000 0.000000 37.820693 0.000000 0.000000 -6.337608
 620 6 0.000000 0.000000 -11.126179 10.000000 1.126179 0.000000 -0.000000 0.000000 -11.126179
 620 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 620 12 55.688108 10.917505 0.143441 10.000000 0.000000 32.952813 0.573765 0.014344 0.129097
 620 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 620 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 620 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 620 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 620 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 620 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 640 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 640 17 0.000000 0.000000 -11.581463 10.000000 1.581463 0.000000 -0.000000 0.000000 -11.581463
 640 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 640 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 640 15 0.000000 0.000000 -23.246777 10.000000 13.246777 0.000000 -0.000000 0.000000 -23.246777
 640 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 640 8 0.000000 0.000000 -11.408521 10.000000 1.408521 0.000000 -0.000000 0.000000 -11.408521
 640 14 60.267682 11.463304 -1.967476 10.000000 0.000000 37.820693 -0.000000 0.000000 -1.967476
 640 13 60.375500 11.506360 -1.795255 10.000000 0.000000 37.820693 0.000000 0.000000 -1.795255
 640 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 640 6 0.000000 0.000000 -11.126179 10.000000 1.126179 0.000000 -0.000000 0.000000 -11.126179
 640 12 51.501134 11.137622 0.319535 10.000000 0.000000 32.952813 1.278139 0.031953 0.287581
 640 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 640 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 640 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 640 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 640 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 640 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 660 17 0.000000 0.000000 -11.581463 10.000000 1.581463 0.000000 -0.000000 0.000000 -11.581463
 660 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 660 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 660 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 660 8 0.000000 0.000000 -11.123384 10.000000 1.123384 0.000000 -0.000000 0.000000 -11.123384
 660 14 61.745722 12.053536 0.078690 10.000000 0.000000 37.820693 0.314762 0.007869 0.070821
 660 13 61.799720 12.075100 0.095941 10.000000 0.000000 37.820693 0.383765 0.009594 0.086347
 660 6 0.000000 0.000000 -11.126179 10.000000 1.126179 0.000000 -0.000000 0.000000 -11.126179
 660 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 660 12 56.515382 11.247864 0.407728 10.000000 0.000000 32.952813 1.630913 0.040773 0.366955
 660 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 660 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 660 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 660 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 660 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 660 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 660 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 660 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 680 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 680 17 0.000000 0.000000 -10.499679 10.000000 0.499679 0.000000 -0.000000 0.000000 -10.499679
 680 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 680 8 0.000000 0.000000 -10.167303 10.000000 0.167303 0.000000 -0.000000 0.000000 -10.167303
 680 14 62.485973 12.349144 0.315177 10.000000 0.000000 37.820693 1.260707 0.031518 0.283659
 680 13 62.513017 12.359944 0.323817 10.000000 0.000000 37.820693 1.295266 0.032382 0.291435
 680 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 680 6 0.000000 0.000000 -11.126179 10.000000 1.126179 0.000000 -0.000000 0.000000 -11.126179
 680 12 56.653644 11.303076 0.451898 10.000000 0.000000 32.952813 1.807594 0.045190 0.406709
 680 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 680 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 680 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 680 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 680 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 680 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 680 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 680 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 680 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 700 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 700 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 700 8 0.000000 0.000000 -10.167303 10.000000 0.167303 0.000000 -0.000000 0.000000 -10.167303
 700 14 62.856716 12.497195 0.433617 10.000000 0.000000 37.820693 1.734468 0.043362 0.390255
 700 13 62.870260 12.502603 0.437944 10.000000 0.000000 37.820693 1.751777 0.043794 0.394150
 700 6 0.000000 0.000000 -11.126179 10.000000 1.126179 0.000000 -0.000000 0.000000 -11.126179
 700 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 700 12 49.343672 11.330729 0.474020 10.000000 0.000000 32.952813 1.896081 0.047402 0.426618
 700 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 700 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 700 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 700 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 700 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 700 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 700 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 700 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 700 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 700 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 720 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 720 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 720 14 63.042396 12.571343 0.492936 10.000000 0.000000 37.820693 1.971743 0.049294 0.443642
 720 13 63.049180 12.574052 0.495103 10.000000 0.000000 37.820693 1.980412 0.049510 0.445593
 720 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 720 6 0.000000 0.000000 -11.126179 10.000000 1.126179 0.000000 -0.000000 0.000000 -11.126179
 720 12 56.757571 11.344578 0.485100 10.000000 0.000000 32.952813 1.940399 0.048510 0.436590
 720 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 720 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 720 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 720 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 720 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 720 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 720 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 720 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 720 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 720 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 720 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 740 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 740 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 740 14 63.135391 12.608479 0.522645 10.000000 0.000000 37.820693 2.090579 0.052264 0.470380
 740 13 63.138788 12.609836 0.523730 10.000000 0.000000 37.820693 2.094920 0.052373 0.471357
 740 6 0.000000 0.000000 -11.126179 10.000000 1.126179 0.000000 -0.000000 0.000000 -11.126179
 740 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 740 12 28.480167 11.351514 0.490649 10.000000 0.000000 32.952813 1.962595 0.049065 0.441584
 740 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 740 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 740 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 740 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 740 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 740 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 740 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 740 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 740 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 740 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 740 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 760 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 760 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 760 14 63.181966 12.627078 0.537524 10.000000 0.000000 37.820693 2.150096 0.053752 0.483772
 760 13 63.183667 12.627758 0.538067 10.000000 0.000000 37.820693 2.152270 0.053807 0.484261
 760 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 760 6 0.000000 0.000000 -11.126179 10.000000 1.126179 0.000000 -0.000000 0.000000 -11.126179
 760 12 56.783639 11.354988 0.493428 10.000000 0.000000 32.952813 1.973711 0.049343 0.444085
 760 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 760 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 760 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 760 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 760 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 760 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 760 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 760 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 760 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 760 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 760 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 780 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 780 1 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 780 14 63.205292 12.636393 0.544976 10.000000 0.000000 37.820693 2.179904 0.054498 0.490478
 780 13 63.206144 12.636733 0.545248 10.000000 0.000000 37.820693 2.180993 0.054525 0.490723
 780 6 0.000000 0.000000 -10.925225 10.000000 0.925225 0.000000 -0.000000 0.000000 -10.925225
 780 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 780 12 25.476001 11.356728 0.494820 10.000000 0.000000 32.952813 1.979279 0.049482 0.445338
 780 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 780 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 780 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 780 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 780 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 780 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 780 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 780 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 780 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 780 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 780 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 800 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 800 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 800 14 63.216975 12.641058 0.548708 10.000000 0.000000 37.820693 2.194832 0.054871 0.493837
 800 13 63.217402 12.641229 0.548844 10.000000 0.000000 37.820693 2.195378 0.054884 0.493960
 800 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 800 6 0.000000 0.000000 -10.419326 10.000000 0.419326 0.000000 -0.000000 0.000000 -10.419326
 800 12 56.790178 11.357599 0.495517 10.000000 0.000000 32.952813 1.982067 0.049552 0.445965
 800 11 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 800 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 800 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 800 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 800 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 800 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 800 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 800 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 800 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 800 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 800 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 820 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 820 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 820 14 63.222826 12.643395 0.550577 10.000000 0.000000 37.820693 2.202309 0.055058 0.495520
 820 13 63.223040 12.643480 0.550646 10.000000 0.000000 37.820693 2.202582 0.055065 0.495581
 820 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 820 12 56.791271 11.358036 0.495866 10.000000 0.000000 32.952813 1.983463 0.049587 0.446279
 820 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 820 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 820 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 820 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 820 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 820 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 820 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 820 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 820 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 820 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 820 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 820 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 840 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 840 14 63.225756 12.644565 0.551513 10.000000 0.000000 37.820693 2.206054 0.055151 0.496362
 840 13 63.225863 12.644608 0.551548 10.000000 0.000000 37.820693 2.206191 0.055155 0.496393
 840 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 840 12 56.791818 11.358254 0.496041 10.000000 0.000000 32.952813 1.984163 0.049604 0.446437
 840 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 840 3 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 840 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 840 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 840 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 840 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 840 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 840 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 840 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 840 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 840 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 840 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 840 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 860 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 860 14 63.227224 12.645151 0.551982 10.000000 0.000000 37.820693 2.207929 0.055198 0.496784
 860 13 63.227277 12.645173 0.551999 10.000000 0.000000 37.820693 2.207998 0.055200 0.496800
 860 5 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 860 12 56.792093 11.358364 0.496128 10.000000 0.000000 32.952813 1.984513 0.049613 0.446515
 860 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 860 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 860 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 860 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 860 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 860 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 860 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 860 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 860 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 860 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 860 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 860 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 860 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 880 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 880 14 63.227959 12.645445 0.552217 10.000000 0.000000 37.820693 2.208869 0.055222 0.496995
 880 13 63.227986 12.645455 0.552226 10.000000 0.000000 37.820693 2.208903 0.055223 0.497003
 880 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 880 12 56.792230 11.358419 0.496172 10.000000 0.000000 32.952813 1.984689 0.049617 0.446555
 880 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 880 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 880 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 880 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 880 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 880 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 880 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 880 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 880 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
