DAY ID TOTAL_ASSETS CURRENT_ASSETS INVENTORIES NON_CURRENT_ASSETS PAYMENT_ACCOUNT TOTAL_LIABILITIES CURRENT_LIABILITIES NON_CURRENT_LIABILITIES EQUITY PHYSICAL_CAPITAL ACTIVE
 260 3 1598.973437 339.310827 145.961467 833.333333 426.329277 8.888889 0.000000 8.888889 1590.084548 277.777778 1
 260 4 1145.681961 266.052144 114.447752 833.333333 46.296484 89.097587 0.000000 89.097587 1056.584375 277.777778 1
 280 18 1123.901130 290.567796 119.070486 833.333333 0.000000 11.764629 11.764629 0.000000 1112.136501 277.777778 1
 280 17 1203.484649 256.540256 105.126491 833.333333 113.611060 29.867852 0.000000 29.867852 1173.616797 277.777778 1
 280 10 1185.576252 352.242919 144.344060 833.333333 0.000000 227.409794 4.751102 222.658693 958.166457 277.777778 1
 280 9 1105.715614 272.382281 111.618324 833.333333 0.000000 200.962186 20.655942 180.306244 904.753428 277.777778 1
 280 1 1748.563067 51.822967 21.236303 833.333333 863.406767 6.091737 0.000000 6.091737 1742.471330 277.777778 1
 280 2 1126.577659 237.944090 97.506051 833.333333 55.300235 0.000000 0.000000 0.000000 1126.577659 277.777778 1
 280 16 1166.223366 332.890033 136.413527 833.333333 0.000000 138.882162 31.810858 107.071304 1027.341204 277.777778 1
 280 15 1377.861293 262.859152 107.715884 833.333333 281.668808 303.300800 0.000000 303.300800 1074.560493 277.777778 1
 280 7 1141.226618 238.979336 97.930280 833.333333 68.913948 12.731481 0.000000 12.731481 1128.495137 277.777778 1
 280 8 1183.596867 267.242109 109.511956 833.333333 83.021425 61.044497 0.000000 61.044497 1122.552370 277.777778 1
 280 14 1857.249034 39.004138 15.983332 833.333333 984.911563 12.731481 0.000000 12.731481 1844.517553 277.777778 1
 280 13 1854.185097 202.708523 83.067025 833.333333 818.143241 12.731481 0.000000 12.731481 1841.453615 277.777778 1
 280 5 1231.341277 232.462190 95.259648 833.333333 165.545754 12.731481 0.000000 12.731481 1218.609796 277.777778 1
 280 6 1157.184817 323.851484 132.709660 833.333333 0.000000 53.376330 25.809313 27.567018 1103.808487 277.777778 1
 280 12 1701.778292 285.031759 116.801898 833.333333 583.413200 12.731481 0.000000 12.731481 1689.046811 277.777778 1
 280 11 1854.191621 202.359912 82.924169 833.333333 818.498376 12.731481 0.000000 12.731481 1841.460140 277.777778 1
 280 3 1619.569240 308.343102 126.354549 833.333333 477.892805 8.148148 0.000000 8.148148 1611.421092 277.777778 1
 280 4 1138.606247 204.894049 83.962622 833.333333 100.378865 84.495428 0.000000 84.495428 1054.110819 277.777778 1
 300 17 1118.846640 119.063014 47.778943 833.333333 166.450292 28.232928 0.000000 28.232928 1090.613712 277.777778 1
 300 18 1130.051719 296.718386 119.070486 833.333333 0.000000 21.764629 21.764629 0.000000 1108.287090 277.777778 1
 300 9 1106.529744 263.265557 105.646159 833.333333 9.930853 200.492991 0.000000 200.492991 906.036753 277.777778 1
 300 10 1194.646175 317.919347 127.578246 833.333333 43.393495 229.226654 0.000000 229.226654 965.419521 277.777778 1
 300 1 1789.992519 21.588938 8.663452 833.333333 935.070247 5.584092 0.000000 5.584092 1784.408427 277.777778 1
 300 2 1115.441920 197.991501 79.452253 833.333333 84.117086 0.000000 0.000000 0.000000 1115.441920 277.777778 1
 300 15 1322.132585 272.142819 109.208526 833.333333 216.656433 285.561554 0.000000 285.561554 1036.571031 277.777778 1
 300 16 1173.269810 339.936477 136.413527 833.333333 0.000000 168.907576 46.293570 122.614006 1004.362234 277.777778 1
 300 8 1146.933623 210.704771 84.553977 833.333333 102.895519 57.046042 0.000000 57.046042 1089.887581 277.777778 1
 300 7 1125.126258 244.037928 97.930280 833.333333 47.754997 11.574074 0.000000 11.574074 1113.552184 277.777778 1
 300 14 1896.168996 74.677618 29.967473 833.333333 988.158044 11.574074 0.000000 11.574074 1884.594922 277.777778 1
 300 13 1876.434682 187.177301 75.112609 833.333333 855.924048 11.574074 0.000000 11.574074 1864.860608 277.777778 1
 300 6 1155.054682 321.721348 129.103956 833.333333 0.000000 53.449939 18.759497 34.690442 1101.604742 277.777778 1
 300 5 1205.102963 237.382829 95.259648 833.333333 134.386801 11.574074 0.000000 11.574074 1193.528889 277.777778 1
 300 12 1679.801994 257.116632 103.178650 833.333333 589.352029 11.574074 0.000000 11.574074 1668.227920 277.777778 1
 300 11 1896.660539 281.052960 112.784088 833.333333 782.274247 11.574074 0.000000 11.574074 1885.086465 277.777778 1
 300 3 1647.002221 319.619020 128.260310 833.333333 494.049868 7.407407 0.000000 7.407407 1639.594814 277.777778 1
 300 4 1127.565572 188.598957 75.683107 833.333333 105.633281 79.893269 0.000000 79.893269 1047.672303 277.777778 1
 320 18 1134.426752 301.093419 119.070486 833.333333 0.000000 31.764629 31.764629 0.000000 1102.662124 277.777778 1
 320 17 1070.157293 26.849186 10.617786 833.333333 209.974774 26.598004 0.000000 26.598004 1043.559289 277.777778 1
 320 9 1090.854599 257.521265 101.839430 833.333333 0.000000 191.636483 4.462651 187.173832 899.218116 277.777778 1
 320 10 1184.332098 259.058932 102.447516 833.333333 91.939833 214.093297 0.000000 214.093297 970.238801 277.777778 1
 320 2 1118.086730 231.255221 91.452253 833.333333 53.498176 0.000000 0.000000 0.000000 1118.086730 277.777778 1
 320 1 1812.333391 68.141284 26.947171 833.333333 910.858774 5.076447 0.000000 5.076447 1807.256944 277.777778 1
 320 16 1173.276397 339.943063 134.433977 833.333333 0.000000 181.791884 67.193420 114.598464 991.484512 277.777778 1
 320 15 1272.323744 238.878372 94.466906 833.333333 200.112039 267.822307 0.000000 267.822307 1004.501437 277.777778 1
 320 7 1117.565581 247.636202 97.930280 833.333333 36.596046 10.416667 0.000000 10.416667 1107.148914 277.777778 1
 320 8 1107.770824 156.500747 61.889828 833.333333 117.936743 53.047587 0.000000 53.047587 1054.723237 277.777778 1
 320 14 1935.942679 115.139708 45.533181 833.333333 987.469638 10.416667 0.000000 10.416667 1925.526013 277.777778 1
 320 13 1904.232089 245.427298 97.056747 833.333333 825.471458 10.416667 0.000000 10.416667 1893.815422 277.777778 1
 320 6 1154.398627 321.065293 126.968569 833.333333 0.000000 58.383337 25.846959 32.536378 1096.015290 277.777778 1
 320 5 1188.478830 231.228082 91.441521 833.333333 123.917414 10.416667 0.000000 10.416667 1178.062163 277.777778 1
 320 11 1937.961198 234.801810 92.854788 833.333333 869.826055 10.416667 0.000000 10.416667 1927.544532 277.777778 1
 320 12 1627.068119 230.727711 91.243644 833.333333 563.007075 10.416667 0.000000 10.416667 1616.651453 277.777778 1
 320 3 1635.839680 275.572660 108.978039 833.333333 526.933687 6.666667 0.000000 6.666667 1629.173013 277.777778 1
 320 4 1106.833999 185.047249 73.178836 833.333333 88.453417 75.291110 0.000000 75.291110 1031.542890 277.777778 1
 340 17 1074.122786 42.455119 16.617786 833.333333 198.334334 24.963080 0.000000 24.963080 1049.159706 277.777778 1
 340 18 1137.534600 304.201266 119.070486 833.333333 0.000000 41.764629 41.764629 0.000000 1095.769971 277.777778 1
 340 9 1078.744954 245.411621 96.059038 833.333333 0.000000 184.560881 10.706208 173.854673 894.184073 277.777778 1
 340 10 1152.325885 196.712788 76.997336 833.333333 122.279764 198.959940 0.000000 198.959940 953.365945 277.777778 1
 340 1 1845.487611 132.029533 51.679011 833.333333 880.124745 4.568803 0.000000 4.568803 1840.918809 277.777778 1
 340 2 1100.853227 232.818397 91.129797 833.333333 34.701497 0.000000 0.000000 0.000000 1100.853227 277.777778 1
 340 16 1173.633258 340.299925 133.200226 833.333333 0.000000 188.865790 82.282868 106.582922 984.767468 277.777778 1
 340 15 1245.159720 190.073150 74.398449 833.333333 221.753237 250.083061 0.000000 250.083061 995.076659 277.777778 1
 340 8 1101.757434 72.219897 28.268318 833.333333 196.204204 49.049132 0.000000 49.049132 1052.708302 277.777778 1
 340 7 1108.962698 250.192271 97.930280 833.333333 25.437094 9.259259 0.000000 9.259259 1099.703439 277.777778 1
 340 14 1977.554442 206.111883 80.676331 833.333333 938.109226 9.259259 0.000000 9.259259 1968.295183 277.777778 1
 340 13 1855.743952 233.513699 91.401952 833.333333 788.896919 9.259259 0.000000 9.259259 1846.484693 277.777778 1
 340 6 1131.779370 298.446036 116.817773 833.333333 0.000000 35.435539 5.053226 30.382313 1096.343831 277.777778 1
 340 5 1184.432123 213.864747 83.710958 833.333333 137.234043 9.259259 0.000000 9.259259 1175.172864 277.777778 1
 340 12 1644.584488 158.977073 62.226820 833.333333 652.274082 9.259259 0.000000 9.259259 1635.325229 277.777778 1
 340 11 1979.172578 266.247710 104.214702 833.333333 879.591535 9.259259 0.000000 9.259259 1969.913319 277.777778 1
 340 3 1606.888173 215.663353 84.414968 833.333333 557.891486 5.925926 0.000000 5.925926 1600.962247 277.777778 1
 340 4 1094.127342 186.957283 73.178836 833.333333 73.836725 70.688951 0.000000 70.688951 1023.438392 277.777778 1
 360 17 1078.353568 58.326342 22.617786 833.333333 186.693893 23.328155 0.000000 23.328155 1055.025413 277.777778 1
 360 18 1140.390167 307.056834 119.070486 833.333333 0.000000 51.764629 51.764629 0.000000 1088.625538 277.777778 1
 360 9 1053.755235 217.658791 84.403717 833.333333 2.763111 160.535514 0.000000 160.535514 893.219720 277.777778 1
 360 10 1131.583569 137.843978 53.453132 833.333333 160.406257 183.826583 0.000000 183.826583 947.756986 277.777778 1
 360 1 1836.442432 195.515050 75.816818 833.333333 807.594049 4.061158 0.000000 4.061158 1832.381274 277.777778 1
 360 2 1097.008492 225.586509 87.477927 833.333333 38.088650 0.000000 0.000000 0.000000 1097.008492 277.777778 1
 360 16 1176.079095 342.745762 132.909937 833.333333 0.000000 198.854455 100.287076 98.567380 977.224640 277.777778 1
 360 15 1224.800063 131.236685 50.890956 833.333333 260.230045 232.343814 0.000000 232.343814 992.456249 277.777778 1
 360 8 1058.781612 67.401567 26.136977 833.333333 158.046712 45.050677 0.000000 45.050677 1013.730935 277.777778 1
 360 7 1100.152326 252.540850 97.930280 833.333333 14.278143 8.101852 0.000000 8.101852 1092.050475 277.777778 1
 360 14 2008.042489 125.011048 48.476779 833.333333 1049.698107 8.101852 0.000000 8.101852 1999.940637 277.777778 1
 360 13 1881.637796 259.290440 100.547636 833.333333 789.014022 8.101852 0.000000 8.101852 1873.535944 277.777778 1
 360 5 1176.289516 198.354382 76.917854 833.333333 144.601801 8.101852 0.000000 8.101852 1168.187665 277.777778 1
 360 6 1119.053912 264.303222 102.491492 833.333333 21.417356 28.228249 0.000000 28.228249 1090.825663 277.777778 1
 360 11 2027.345210 287.752568 111.584679 833.333333 906.259308 8.101852 0.000000 8.101852 2019.243358 277.777778 1
 360 12 1665.023397 179.132794 69.464107 833.333333 652.557269 8.101852 0.000000 8.101852 1656.921545 277.777778 1
 360 3 1633.943168 256.981931 99.652442 833.333333 543.627904 5.185185 0.000000 5.185185 1628.757983 277.777778 1
 360 4 1081.595210 186.537927 72.335670 833.333333 61.723949 66.086792 0.000000 66.086792 1015.508418 277.777778 1
 380 17 1082.753790 74.367004 28.617786 833.333333 175.053453 21.693231 0.000000 21.693231 1061.060559 277.777778 1
 380 18 1142.753330 309.419997 119.070486 833.333333 0.000000 61.764629 61.764629 0.000000 1080.988701 277.777778 1
 380 9 1035.069320 201.735987 77.631705 833.333333 0.000000 152.449165 5.232810 147.216356 882.620155 277.777778 1
 380 10 1104.903805 78.915273 30.368043 833.333333 192.655199 168.693226 0.000000 168.693226 936.210580 277.777778 1
 380 1 1820.880342 104.495043 40.211608 833.333333 883.051966 3.553513 0.000000 3.553513 1817.326829 277.777778 1
 380 2 1101.610855 242.914435 93.477927 833.333333 25.363087 0.000000 0.000000 0.000000 1101.610855 277.777778 1
 380 15 1199.808548 143.831383 55.348952 833.333333 222.643832 214.604568 0.000000 214.604568 985.203980 277.777778 1
 380 16 1155.834790 322.501456 124.104471 833.333333 0.000000 177.709196 87.157359 90.551837 978.125593 277.777778 1
 380 8 1060.881829 83.512074 32.136977 833.333333 144.036422 41.052222 0.000000 41.052222 1019.829607 277.777778 1
 380 7 1091.372182 253.504947 97.553350 833.333333 4.533901 6.944444 0.000000 6.944444 1084.427738 277.777778 1
 380 14 2048.595232 195.250515 75.135977 833.333333 1020.011383 6.944444 0.000000 6.944444 2041.650788 277.777778 1
 380 13 1858.606925 206.774167 79.570489 833.333333 818.499425 6.944444 0.000000 6.944444 1851.662481 277.777778 1
 380 6 1113.098205 224.012667 86.204180 833.333333 55.752205 26.074184 0.000000 26.074184 1087.024021 277.777778 1
 380 5 1176.074875 156.118901 60.077415 833.333333 186.622640 6.944444 0.000000 6.944444 1169.130430 277.777778 1
 380 12 1714.586123 200.516747 77.162519 833.333333 680.736043 6.944444 0.000000 6.944444 1707.641679 277.777778 1
 380 11 2062.201555 327.332112 125.963396 833.333333 901.536110 6.944444 0.000000 6.944444 2055.257111 277.777778 1
 380 3 1625.519454 244.447093 94.067722 833.333333 547.739027 4.444444 0.000000 4.444444 1621.075010 277.777778 1
 380 4 1068.655452 186.283487 71.685300 833.333333 49.038631 61.484633 0.000000 61.484633 1007.170819 277.777778 1
 400 18 1145.090100 311.756767 119.070486 833.333333 0.000000 71.764629 71.764629 0.000000 1073.325471 277.777778 1
 400 17 1071.674977 74.928631 28.617786 833.333333 163.413012 20.058307 0.000000 20.058307 1051.616670 277.777778 1
 400 9 1020.402078 187.068745 71.447900 833.333333 0.000000 145.766904 11.869707 133.897197 874.635174 277.777778 1
 400 10 1064.118588 41.636443 15.902370 833.333333 189.148812 153.559868 0.000000 153.559868 910.558720 277.777778 1
 400 1 1797.298370 114.146750 43.596517 833.333333 849.818286 3.045868 0.000000 3.045868 1794.252502 277.777778 1
 400 2 1093.742726 244.206098 93.270594 833.333333 16.203295 0.000000 0.000000 0.000000 1093.742726 277.777778 1
 400 16 1141.716152 308.382819 117.781861 833.333333 0.000000 171.128834 88.592539 82.536295 970.587318 277.777778 1
 400 15 1173.054648 144.917612 55.348952 833.333333 194.803703 196.865321 0.000000 196.865321 976.189327 277.777778 1
 400 7 1088.752775 255.419441 97.553350 833.333333 0.000000 12.695029 6.907992 5.787037 1076.057746 277.777778 1
 400 8 1047.502230 84.142765 32.136977 833.333333 130.026131 37.053767 0.000000 37.053767 1010.448463 277.777778 1
 400 14 2053.037466 217.108653 82.921160 833.333333 1002.595479 5.787037 0.000000 5.787037 2047.250429 277.777778 1
 400 13 1839.848049 141.574761 54.072204 833.333333 864.939954 5.787037 0.000000 5.787037 1834.061012 277.777778 1
 400 5 1160.362926 146.507695 55.956259 833.333333 180.521898 5.787037 0.000000 5.787037 1154.575889 277.777778 1
 400 6 1116.113710 158.589009 60.570523 833.333333 124.191368 23.920119 0.000000 23.920119 1092.193591 277.777778 1
 400 12 1745.845544 242.287989 92.538003 833.333333 670.224221 5.787037 0.000000 5.787037 1740.058507 277.777778 1
 400 11 2111.393221 295.564860 112.886247 833.333333 982.495028 5.787037 0.000000 5.787037 2105.606184 277.777778 1
 400 3 1623.891402 205.726628 78.573979 833.333333 584.831441 3.703704 0.000000 3.703704 1620.187698 277.777778 1
 400 4 1055.585497 186.647904 71.287167 833.333333 35.604260 56.882474 0.000000 56.882474 998.703024 277.777778 1
 420 18 1147.253172 313.919839 119.070486 833.333333 0.000000 81.764629 81.764629 0.000000 1065.488543 277.777778 1
 420 17 1060.554416 75.448511 28.617786 833.333333 151.772572 18.423383 0.000000 18.423383 1042.131033 277.777778 1
 420 10 1047.599770 56.811921 21.548887 833.333333 157.454515 138.426511 0.000000 138.426511 909.173258 277.777778 1
 420 9 999.056634 136.116177 51.629166 833.333333 29.607124 120.578038 0.000000 120.578038 878.478597 277.777778 1
 420 1 1832.139444 60.126082 22.805955 833.333333 938.680029 2.538224 0.000000 2.538224 1829.601221 277.777778 1
 420 2 1087.909816 240.983856 91.405707 833.333333 13.592626 0.000000 0.000000 0.000000 1087.909816 277.777778 1
 420 16 1129.185741 295.852407 112.217469 833.333333 0.000000 164.823831 90.303078 74.520753 964.361910 277.777778 1
 420 15 1146.553364 145.330225 55.124074 833.333333 167.889806 179.126075 0.000000 179.126075 967.427289 277.777778 1
 420 7 1078.646096 242.583767 92.012557 833.333333 2.728996 4.629630 0.000000 4.629630 1074.016467 277.777778 1
 420 8 1034.075751 84.726576 32.136977 833.333333 116.015841 33.055313 0.000000 33.055313 1001.020438 277.777778 1
 420 14 2049.573447 197.252323 74.818241 833.333333 1018.987791 4.629630 0.000000 4.629630 2044.943818 277.777778 1
 420 13 1840.995213 143.745277 54.522900 833.333333 863.916603 4.629630 0.000000 4.629630 1836.365583 277.777778 1
 420 6 1050.988005 106.904794 40.549224 833.333333 110.749878 21.766055 0.000000 21.766055 1029.221950 277.777778 1
 420 5 1156.511397 113.620098 43.096353 833.333333 209.557965 4.629630 0.000000 4.629630 1151.881767 277.777778 1
 420 12 1755.426551 258.378116 98.003388 833.333333 663.715102 4.629630 0.000000 4.629630 1750.796921 277.777778 1
 420 11 2127.284646 284.260530 107.820645 833.333333 1009.690783 4.629630 0.000000 4.629630 2122.655017 277.777778 1
 420 3 1629.292200 208.603657 79.123826 833.333333 587.355210 2.962963 0.000000 2.962963 1626.329237 277.777778 1
 420 4 1043.025297 184.838755 70.109747 833.333333 24.853209 52.280315 0.000000 52.280315 990.744983 277.777778 1
 440 18 1149.580645 316.247312 119.070486 833.333333 0.000000 91.764629 91.764629 0.000000 1057.816016 277.777778 1
 440 17 1049.473368 76.007903 28.617786 833.333333 140.132131 16.788459 0.000000 16.788459 1032.684909 277.777778 1
 440 9 975.139905 92.554465 34.847743 833.333333 49.252107 107.258879 0.000000 107.258879 867.881026 277.777778 1
 440 10 1022.608597 57.233137 21.548887 833.333333 132.042126 123.293154 0.000000 123.293154 899.315443 277.777778 1
 440 1 1823.321991 95.507624 35.959639 833.333333 894.481033 2.030579 0.000000 2.030579 1821.291412 277.777778 1
 440 2 1078.185050 242.770565 91.405707 833.333333 2.081152 0.000000 0.000000 0.000000 1078.185050 277.777778 1
 440 16 1127.981169 294.647836 110.938053 833.333333 0.000000 174.743650 108.238439 66.505211 953.237519 277.777778 1
 440 15 1123.212792 138.847274 52.277480 833.333333 151.032185 161.386829 0.000000 161.386829 961.825964 277.777778 1
 440 7 1070.603102 237.269769 89.334599 833.333333 0.000000 6.877883 3.405661 3.472222 1063.725219 277.777778 1
 440 8 1020.693642 85.354758 32.136977 833.333333 102.005551 29.056858 0.000000 29.056858 991.636785 277.777778 1
 440 14 2076.664865 209.772696 78.981657 833.333333 1033.558836 3.472222 0.000000 3.472222 2073.192642 277.777778 1
 440 13 1884.192984 136.827525 51.517023 833.333333 914.032126 3.472222 0.000000 3.472222 1880.720762 277.777778 1
 440 5 1136.515006 46.807537 17.623537 833.333333 256.374135 3.472222 0.000000 3.472222 1133.042784 277.777778 1
 440 6 1055.370418 22.488756 8.467256 833.333333 199.548329 19.611990 0.000000 19.611990 1035.758428 277.777778 1
 440 12 1737.314078 195.432205 73.582310 833.333333 708.548540 3.472222 0.000000 3.472222 1733.841856 277.777778 1
 440 11 2165.284741 332.389243 125.148095 833.333333 999.562165 3.472222 0.000000 3.472222 2161.812519 277.777778 1
 440 4 1029.481070 185.606904 69.882979 833.333333 10.540832 47.678156 0.000000 47.678156 981.802914 277.777778 1
 440 3 1607.256789 172.546293 64.965520 833.333333 601.377163 2.222222 0.000000 2.222222 1605.034567 277.777778 1
 460 17 1038.551794 76.726770 28.617786 833.333333 128.491691 15.153534 0.000000 15.153534 1023.398259 277.777778 1
 460 18 1150.390205 317.056872 118.256846 833.333333 0.000000 98.939082 98.939082 0.000000 1051.451123 277.777778 1
 460 10 997.737507 57.774436 21.548887 833.333333 106.629737 108.159797 0.000000 108.159797 889.577710 277.777778 1
 460 9 964.692213 15.403999 5.745431 833.333333 115.954881 93.939720 0.000000 93.939720 870.752493 277.777778 1
 460 1 1879.360328 96.543703 36.009167 833.333333 949.483291 1.522934 0.000000 1.522934 1877.837393 277.777778 1
 460 2 1074.685994 236.845937 88.339525 833.333333 4.506723 0.000000 0.000000 0.000000 1074.685994 277.777778 1
 460 16 1090.939136 257.605803 96.082604 833.333333 0.000000 131.203341 72.713673 58.489668 959.735795 277.777778 1
 460 15 1095.821551 138.019313 51.478868 833.333333 124.468904 143.647582 0.000000 143.647582 952.173969 277.777778 1
 460 7 1069.173646 235.840313 87.964444 833.333333 0.000000 13.180237 10.865422 2.314815 1055.993409 277.777778 1
 460 8 1007.490619 86.162025 32.136977 833.333333 87.995261 25.058403 0.000000 25.058403 982.432216 277.777778 1
 460 14 2085.488768 225.092031 83.955517 833.333333 1027.063403 2.314815 0.000000 2.314815 2083.173953 277.777778 1
 460 13 1904.755090 167.625100 62.521325 833.333333 903.796657 2.314815 0.000000 2.314815 1902.440275 277.777778 1
 460 6 1008.219956 16.086521 6.000000 833.333333 158.800102 17.457925 0.000000 17.457925 990.762031 277.777778 1
 460 5 1107.584152 16.086521 6.000000 833.333333 258.164297 2.314815 0.000000 2.314815 1105.269337 277.777778 1
 460 12 1755.665098 152.913676 57.034213 833.333333 769.418089 2.314815 0.000000 2.314815 1753.350283 277.777778 1
 460 11 2139.551431 301.231517 112.354256 833.333333 1004.986581 2.314815 0.000000 2.314815 2137.236616 277.777778 1
 460 3 1618.783567 179.629517 66.998769 833.333333 605.820717 1.481481 0.000000 1.481481 1617.302086 277.777778 1
 460 4 1017.826958 179.115357 66.806996 833.333333 5.378267 43.075997 0.000000 43.075997 974.750961 277.777778 1
 480 18 319.373169 319.373169 117.975278 0.000000 0.000000 107.961274 107.961274 0.000000 211.411894 0.000000 1
 480 17 194.323016 77.471766 28.617786 0.000000 116.851250 13.518610 0.000000 13.518610 180.804405 0.000000 1
 480 9 922.192017 30.293591 11.190341 833.333333 58.565093 80.620561 0.000000 80.620561 841.571456 277.777778 1
 480 10 973.231364 57.905813 21.390195 833.333333 81.992217 93.026440 0.000000 93.026440 880.204924 277.777778 1
 480 1 1909.038896 112.134489 41.422069 833.333333 963.571074 1.015289 0.000000 1.015289 1908.023607 277.777778 1
 480 2 1077.419364 212.913002 78.649283 833.333333 31.173029 0.000000 0.000000 0.000000 1077.419364 277.777778 1
 480 16 1018.659498 184.248849 68.060850 833.333333 1.077316 50.474126 0.000000 50.474126 968.185372 277.777778 1
 480 15 1071.202935 134.920431 49.839113 833.333333 102.949171 125.908336 0.000000 125.908336 945.294600 277.777778 1
 480 7 1060.322548 207.778260 76.752528 833.333333 19.210955 1.157407 0.000000 1.157407 1059.165141 277.777778 1
 480 8 994.316939 86.998634 32.136977 833.333333 73.984971 21.059948 0.000000 21.059948 973.256991 277.777778 1
 480 14 2109.476739 224.658902 82.988175 833.333333 1051.484503 1.157407 0.000000 1.157407 2108.319331 277.777778 1
 480 13 1954.027289 190.060469 70.207641 833.333333 930.633486 1.157407 0.000000 1.157407 1952.869881 277.777778 1
 480 5 1112.824110 32.485433 12.000000 833.333333 247.005344 1.157407 0.000000 1.157407 1111.666703 277.777778 1
 480 6 1012.333735 32.485433 12.000000 833.333333 146.514968 15.303861 0.000000 15.303861 997.029874 277.777778 1
 480 11 2150.983874 306.154603 113.092388 833.333333 1011.495938 1.157407 0.000000 1.157407 2149.826466 277.777778 1
 480 12 1722.775306 122.422128 45.222286 833.333333 767.019844 1.157407 0.000000 1.157407 1721.617899 277.777778 1
 480 4 1007.169408 156.340767 57.751707 833.333333 17.495307 38.473838 0.000000 38.473838 968.695570 277.777778 1
 480 3 1603.834382 158.418276 58.519131 833.333333 612.082773 0.740741 0.000000 0.740741 1603.093642 277.777778 1
 500 17 183.511104 78.300295 28.617786 0.000000 105.210810 11.883686 0.000000 11.883686 171.627418 0.000000 1
 500 18 314.051756 314.051756 114.782021 0.000000 0.000000 106.980903 106.980903 0.000000 207.070854 0.000000 1
 500 10 115.491135 57.835353 21.138104 0.000000 57.655782 77.893083 0.000000 77.893083 37.598052 0.000000 1
 500 9 65.649971 30.617568 11.190341 0.000000 35.032403 67.301403 0.000000 67.301403 -1.651431 0.000000 1
 500 2 221.868628 202.548079 74.028810 0.000000 19.320549 0.000000 0.000000 0.000000 221.868628 0.000000 1
 500 1 864.147553 7.861467 2.873269 0.000000 856.286087 0.507645 0.000000 0.507645 863.639909 0.000000 1
 500 15 214.167745 134.174910 49.039265 0.000000 79.992835 111.588423 0.000000 111.588423 102.579322 0.000000 1
 500 16 163.241516 127.730460 46.683899 0.000000 35.511056 44.991835 0.000000 44.991835 118.249681 0.000000 1
 500 8 149.346546 87.929050 32.136977 0.000000 61.417497 18.499075 0.000000 18.499075 130.847471 0.000000 1
 500 7 207.988217 205.445531 75.087793 0.000000 2.542686 0.000000 0.000000 0.000000 207.988217 0.000000 1
 500 13 1001.984031 122.264258 44.686070 0.000000 879.719772 0.000000 0.000000 0.000000 1001.984031 0.000000 1
 500 14 1069.000790 79.872229 29.192309 0.000000 989.128561 0.000000 0.000000 0.000000 1069.000790 0.000000 1
 500 6 167.263641 32.832852 12.000000 0.000000 134.430789 13.327644 0.000000 13.327644 153.935997 0.000000 1
 500 5 268.679242 32.832852 12.000000 0.000000 235.846390 0.000000 0.000000 0.000000 268.679242 0.000000 1
 500 12 834.253475 82.831729 30.273969 0.000000 751.421747 0.000000 0.000000 0.000000 834.253475 0.000000 1
 500 11 1086.134912 113.707605 41.558719 0.000000 972.427308 -0.000000 0.000000 -0.000000 1086.134912 0.000000 1
 500 3 764.130634 150.090180 54.856099 0.000000 614.040454 0.000000 0.000000 0.000000 764.130634 0.000000 1
 500 4 143.552396 118.625765 43.356246 0.000000 24.926631 33.948104 0.000000 33.948104 109.604293 0.000000 1
 520 18 311.383531 311.383531 112.488611 0.000000 0.000000 109.016524 109.016524 0.000000 202.367007 0.000000 1
 520 17 173.004251 78.989834 28.535410 0.000000 94.014417 10.248762 0.000000 10.248762 162.755489 0.000000 1
 520 9 45.359393 30.976363 11.190341 0.000000 14.383030 56.850737 0.000000 56.850737 -11.491344 0.000000 1
 520 10 94.633684 53.612234 19.367645 0.000000 41.021449 63.137561 0.000000 63.137561 31.496122 0.000000 1
 520 1 773.939608 -0.000000 -0.000000 0.000000 773.939608 0.000000 0.000000 0.000000 773.939608 0.000000 1
 520 2 214.568400 188.416338 68.066195 0.000000 26.152062 0.000000 0.000000 0.000000 214.568400 0.000000 1
 520 16 134.696743 91.263238 32.969229 0.000000 43.433505 38.133701 0.000000 38.133701 96.563043 0.000000 1
 520 15 191.421190 130.568527 47.168430 0.000000 60.852663 95.006584 0.000000 95.006584 96.414606 0.000000 1
 520 7 206.040002 185.239029 66.918379 0.000000 20.800973 0.000000 0.000000 0.000000 206.040002 0.000000 1
 520 8 137.525613 88.959453 32.136977 0.000000 48.566160 15.658027 0.000000 15.658027 121.867586 0.000000 1
 520 14 946.786129 0.000000 0.000000 0.000000 946.786129 0.000000 0.000000 0.000000 946.786129 0.000000 1
 520 13 945.402694 54.959563 19.854373 0.000000 890.443132 0.000000 0.000000 0.000000 945.402694 0.000000 1
 520 5 259.063996 33.217606 12.000000 0.000000 225.846390 0.000000 0.000000 0.000000 259.063996 0.000000 1
 520 6 156.522216 33.217606 12.000000 0.000000 123.304610 12.330986 0.000000 12.330986 144.191230 0.000000 1
 520 11 969.171177 2.186967 0.790051 0.000000 966.984209 -0.000000 0.000000 -0.000000 969.171177 0.000000 1
 520 12 828.398340 37.530819 13.558166 790.867521 0.000000 28.348265 28.348265 0.000000 800.050076 6.000000 1
 520 4 121.738563 95.055849 34.339326 0.000000 26.682714 30.086685 0.000000 30.086685 91.651878 0.000000 1
 520 3 753.758505 142.005170 51.299965 0.000000 611.753335 0.000000 0.000000 0.000000 753.758505 0.000000 1
